StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Consent2_1,Consent2_2,Consent2_3,Eligibility2,Eligibility3,TestTrat,C_Min+58,C_Min+58_3_TEXT,T1_Min+58Slider,T1_Min+58Slider_6_TEXT,T2_Min+SB,T2_Min+SB_3_TEXT,T3_Min+SBSlider,T3_Min+SBSlider_6_TEXT,S1_1,ITP246_1,ITP246_2,ITP201,ITP180,ITP170,ITP165,ITP175,ITP190,ITP195,ITP185,ITP223,ITP212,ITP206,ITP217,ITP234,ITP228,ITP240,ITP296,ITP323,ITP309,ITP316,ITP303,ITP336,ITP343,ITP329,ITP270,ITP258,ITP252,ITP264,ITP283,ITP277,ITP290,FL1,FL2,FL3,DebtAversion1_1,DebtAversion1_2,DebtAversion1_3,Demographics1,Free1,ticket,s,g,balance,min,testing,sliderValue,sliderCount1,sliderCount2,sliderCount3,sliderCount4,sliderCount5,sliderCount6,sliderCount7,sliderCount8,sliderCount9,condition
2024-01-28 13:01:24,2024-01-28 13:07:52,IP Address,24.47.145.226,100,387,True,2024-01-28 13:07:52,R_51dwTVHXduLdllb,,,,,41.217,-73.0552,anonymous,EN,Yes,Yes,Yes,I used 3 or more credit cards,Less than a month ago,,,,,,Statement balance,,,,Extremely confident,Today,,,,,,,,,,,,,,,,,Today,Today,,,,Today,Today,,,,,,,,,More than $102,More than today,False,Strongly disagree,Strongly disagree,Strongly agree,High school graduate,I always pay the entire amount,325a359adb52d550_974c89b6d4f93819_288c7d1962df368a_27722c3b920f1d2d2ab383bb0eabaaa9,2,9,1678,34,off,,,,,,,,,,,treat2
2024-01-28 13:06:27,2024-01-28 13:11:14,IP Address,72.72.206.26,100,286,True,2024-01-28 13:11:15,R_6OrlX3JXLnUyMzc,,,,,40.9439,-78.9688,anonymous,EN,Yes,Yes,Yes,I used 2 credit cards,"More than a month ago, but less than 6 months",,,,,,,,Other amount ($),400,Confident,Today,,,,,,,,,,,,,,,,,Today,Today,,,,In 12 months,,Today,,,,,,,,Less than $102,Less than today,False,Agree,Agree,Disagree,Some college but no degree,"Don't want to be in debt forever ",2d9808c8a0970c2b_974c89b6d4f93819_c8b376f039dbbbca_1767571a1bfe9a03d4b6271bf1fe3e0f,2,5,1678,34,off,400,2,2,1,1,1,1,1,1,1,treat3
2024-01-28 13:52:51,2024-01-28 13:58:23,IP Address,75.233.222.113,100,331,True,2024-01-28 13:58:24,R_7dhuNuwZW3NUsV1,,,,,33.508,-112.0995,anonymous,EN,Yes,Yes,Yes,I used 3 or more credit cards,Less than a month ago,,Statement balance,,,,,,,,Confident,Today,,,,,,,,,,,,,,,,,In 12 months,,,,,,,,In 12 months,In 12 months,In 12 months,,,,,More than $102,Less than today,Don’t know,Strongly disagree,Strongly disagree,Strongly agree,"Advanced degree (Master's degree, professional degree, or doctoral degree)",I usually only buy something on credit if I absolutely need it and/or can pay it off when the statement arrives.  I think I misunderstood the questions about receiving $100 today or more in 12 months?  Who would not want to receive more by waiting for 12 months?  That is a better interest rate than putting it into a bank.  Is that what the question meant or should each screen have had a better description of the question?,598fcd2986ad33d1_974c89b6d4f93819_60abfdf2cdd04109_5437fbe8c617089522cd1589dde6cccf,2,5,1678,34,off,,,,,,,,,,,control
2024-01-28 16:35:57,2024-01-28 16:42:02,IP Address,65.151.155.242,100,365,True,2024-01-28 16:42:03,R_54pbxx8nuw1H0Oh,,,,,40.8771,-85.5045,anonymous,EN,Yes,Yes,Yes,I used a single credit card,Less than a month ago,,,,Statement balance,,,,,,Extremely confident,Today,,,,,,,,,,,,,,,,,Today,Today,,,,Today,Today,,,,,,,,,More than $102,Exactly the same as today,Don’t know,Strongly disagree,Somewhat disagree,Somewhat agree,Some college but no degree,"How much money I have in the bank. ",b9cc612a997b97f5_974c89b6d4f93819_4361a882f351da2a_28b3a9979c0f39db256e701f626468b5,2,6,1678,34,off,269,3,2,2,2,2,2,2,2,2,treat1
2024-01-28 18:08:45,2024-01-28 18:10:59,IP Address,66.75.17.78,100,133,True,2024-01-28 18:10:59,R_1jeqPwcfeQSGYf5,,,,,34.8924,-117.0451,anonymous,EN,Yes,Yes,Yes,I used 2 credit cards,Less than a month ago,,,,,,Statement balance,,,,Extremely confident,Today,,,,,,,,,,,,,,,,,Today,Today,,,,Today,Today,,,,,,,,,More than $102,More than today,False,Agree,Strongly agree,Agree,Less than a high school diploma or equivalent,All,b1901a64880f698c_974c89b6d4f93819_60abfdf2cdd04109_1b99d2ebdf6d10644222e59e2aeee44f,2,8,1678,34,off,,,,,,,,,,,treat2
2024-01-28 18:08:52,2024-01-28 18:14:16,IP Address,68.229.66.205,100,323,True,2024-01-28 18:14:17,R_1luDwgPGrsGVF93,,,,,41.6528,-71.4697,anonymous,EN,Yes,Yes,Yes,I used 3 or more credit cards,Less than a month ago,,,,,,,,Statement balance,,Extremely confident,In 12 months,,In 12 months,Today,,,,In 12 months,,Today,,,,,,,,,,,,,,,,,,,,,,,Exactly $102,Less than today,Don’t know,Disagree,Neither agree nor disagree,Agree,Bachelor's degree,Points of how much I'd lose or gain,d71cc2c0ac7d73a9_974c89b6d4f93819_60abfdf2cdd04109_70f0dba536392a2fe72dffda13203000,2,1,1678,34,off,1678,0,0,0,0,0,0,0,0,0,treat3
2024-01-28 18:16:42,2024-01-28 18:17:34,IP Address,107.119.41.46,100,52,True,2024-01-28 18:17:35,R_7N96PMywpsaRoTM,,,,,38.5793,-90.422,anonymous,EN,Yes,Yes,Yes,I do not have and have not used a credit card,More than a year ago,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6dffd364824a6a4a_974c89b6d4f93819_60abfdf2cdd04109_44a6f2d53e8afb613488fee781d5677d,2,3,1678,34,off,,,,,,,,,,,
2024-01-28 18:05:09,2024-01-28 18:43:28,IP Address,104.2.108.183,100,2299,True,2024-01-28 18:43:29,R_6NFahM8prRwmR7A,,,,,41.5586,-87.5019,anonymous,EN,Yes,Yes,Yes,I used a single credit card,Less than a month ago,,,,,,Statement balance,,,,Very confident,In 12 months,,In 12 months,In 12 months,Today,,Today,,,,,,,,,,,,,,,,,,,,,,,,,,More than $102,Less than today,False,Somewhat disagree,Disagree,Somewhat agree,Bachelor's degree,I always like to pay off my balance and not pay interest charges.,672cf7fd28a01212_974c89b6d4f93819_60abfdf2cdd04109_92ad4ab642cb83062e9ed6f93a7fe5a0,1,13,1678,34,off,,,,,,,,,,,treat2
2024-01-28 18:45:32,2024-01-28 18:49:11,IP Address,97.107.85.171,100,218,True,2024-01-28 18:49:11,R_32DpB5TmpENMRAB,,,,,41.8757,-83.6877,anonymous,EN,Yes,Yes,Yes,I used a single credit card,Less than a month ago,,Other amount ($),1678,,,,,,,Extremely confident,Today,,,,,,,,,,,,,,,,,Today,In 12 months,In 12 months,,In 12 months,,,,,,,,,,,More than $102,Less than today,False,Strongly disagree,Strongly disagree,Strongly agree,Bachelor's degree,I pay off the whole amount so that I don't pay extra. I don't buy more than I can pay off.,5f4410fb8f34c598_974c89b6d4f93819_fa0c0ac7304600b3_1c6d6cbaa4a1e6944968403c27484979,2,6,1678,34,off,,,,,,,,,,,control
2024-01-28 18:52:05,2024-01-28 19:18:53,IP Address,142.255.19.126,100,1607,True,2024-01-28 19:18:53,R_7diOpGEK7buvUCB,,,,,40.6636,-73.7413,anonymous,EN,Yes,Yes,Yes,I used 2 credit cards,Less than a month ago,,Other amount ($),100,,,,,,,Neither confident nor unconfident,Today,,,,,,,,,,,,,,,,,Today,Today,,,,Today,Today,,,,,,,,,Exactly $102,Don’t know,Don’t know,Somewhat disagree,Somewhat disagree,Somewhat disagree,Some college but no degree,That tomorrow is not promised,576bb65dbb94359d_974c89b6d4f93819_60abfdf2cdd04109_64ccba05752989a8fa2a9d9e4edcfa3d,2,7,1678,34,off,,,,,,,,,,,control
2024-01-28 19:36:34,2024-01-28 19:44:12,IP Address,24.116.41.167,100,457,True,2024-01-28 19:44:13,R_3Dpb7vhgv6rIpzq,,,,,30.4605,-89.0856,anonymous,EN,Yes,Yes,Yes,I used a single credit card,Less than a month ago,,,,,,,,Statement balance,,Extremely confident,Today,,,,,,,,,,,,,,,,,Today,Today,,,,Today,Today,,,,,,,,,More than $102,More than today,Don’t know,Somewhat disagree,Strongly disagree,Strongly agree,Some college but no degree,I do not like to have a balance on my card so I would want to pay as much as possible my main concern is paying the card off.,f7a464dd66003298_974c89b6d4f93819_2a68b7f49813bdc4_72c203d2109ddd7497c856f3d1c8f6c8,2,10,1678,34,off,38,5,3,3,3,3,3,3,3,3,treat3
2024-01-28 19:44:58,2024-01-28 19:49:37,IP Address,75.72.252.172,100,278,True,2024-01-28 19:49:38,R_1hJrqTQ9Clu7ahP,,,,,45.052,-93.336,anonymous,EN,Yes,Yes,Yes,I used 3 or more credit cards,Less than a month ago,,,,,,Statement balance,,,,Extremely confident,In 12 months,,In 12 months,Today,,,,Today,Today,,,,,,,,,,,,,,,,,,,,,,,,More than $102,Less than today,Don’t know,Strongly disagree,Strongly disagree,Somewhat agree,High school graduate,"if a person can, alwaus pay the balance on a credit card in full unless the store offers 12/24 months no interest if paid in full by the expiration date nad you know you will have the money - pay a portion each month if possible",fbd45329ba460274_974c89b6d4f93819_2a68b7f49813bdc4_ea697d2b6224a11b5d3824db42d7ade4,2,9,1678,34,off,,,,,,,,,,,treat2
2024-01-28 20:14:49,2024-01-28 20:20:12,IP Address,71.213.33.53,100,323,True,2024-01-28 20:20:13,R_5PBwJWisY2OXbKF,,,,,40.3626,-83.7565,anonymous,EN,Yes,Yes,Yes,I used 3 or more credit cards,Less than a month ago,,Statement balance,,,,,,,,Confident,In 12 months,,In 12 months,Today,,,,Today,Today,,,,,,,,,,,,,,,,,,,,,,,,More than $102,Less than today,Don’t know,Disagree,Neither agree nor disagree,Somewhat disagree,High school graduate,always pay more than the balance,387424c2282a78c5_974c89b6d4f93819_60abfdf2cdd04109_4ee0b3fdfb8fa04e261e96978bf15964,1,8,1678,34,off,,,,,,,,,,,control
2024-01-28 20:36:08,2024-01-28 20:39:22,IP Address,71.223.83.211,100,194,True,2024-01-28 20:39:23,R_7npKxsGoRdabRrX,,,,,33.4917,-111.9837,anonymous,EN,Yes,Yes,Yes,I used 2 credit cards,"More than a month ago, but less than 6 months",,,,Statement balance,,,,,,Extremely confident,Today,,,,,,,,,,,,,,,,,Today,Today,,,,Today,Today,,,,,,,,,More than $102,Less than today,Don’t know,Strongly disagree,Strongly disagree,Strongly agree,Some college but no degree,"All of it, I don’t like being in debt",3a1c32930dc425ac_974c89b6d4f93819_60abfdf2cdd04109_1b04c4b12a4731f49f864a0779e4f432,2,3,1678,34,off,1678,1,1,1,1,1,1,1,1,1,treat1
2024-01-28 21:08:02,2024-01-28 21:13:51,IP Address,98.46.185.0,100,349,True,2024-01-28 21:13:52,R_3qy29TGXe9l65Ow,,,,,41.4711,-87.0898,anonymous,EN,Yes,Yes,Yes,I used 3 or more credit cards,Less than a month ago,,,,,,Other amount ($),50,,,Extremely confident,In 12 months,,In 12 months,In 12 months,Today,,Today,,,,,,,,,,,,,,,,,,,,,,,,,,More than $102,More than today,False,Disagree,Disagree,Agree,Bachelor's degree,Lessening interest,a78d451b856a492f_974c89b6d4f93819_25863b3995b0d676_4381c6f5d318272a24477f07778f2293,2,5,1678,34,off,,,,,,,,,,,treat2
2024-01-28 22:00:26,2024-01-28 22:14:03,IP Address,172.56.14.177,100,817,True,2024-01-28 22:14:04,R_7L0Twoo9GQGhlCw,,,,,29.7638,-95.4924,anonymous,EN,Yes,Yes,Yes,I used a single credit card,Less than a month ago,,Statement balance,,,,,,,,Extremely unconfident,Today,,,,,,,,,,,,,,,,,In 12 months,,,,,,,,In 12 months,Today,,In 12 months,,,,More than $102,Less than today,False,Strongly disagree,Strongly disagree,Strongly agree,Some college but no degree,"Cost of Living and Economy, hurtful loss",510ddd5b4f30db45_974c89b6d4f93819_60abfdf2cdd04109_18b374a9482d655eaad664127ce158f6,2,3,1678,34,off,,,,,,,,,,,control
2024-01-28 22:24:48,2024-01-28 22:30:05,IP Address,97.114.147.92,100,317,True,2024-01-28 22:30:06,R_12Koa68Vf8VD8v6,,,,,35.3071,-93.0676,anonymous,EN,Yes,Yes,Yes,I used a single credit card,Less than a month ago,,,,,,,,Statement balance,,Neither confident nor unconfident,In 12 months,,Today,,,,,,,,In 12 months,In 12 months,In 12 months,,,,,,,,,,,,,,,,,,,,Don’t know,Don’t know,Don’t know,Strongly disagree,Strongly disagree,Strongly agree,High school graduate,"I don't know ",3f5a7b2c018d81f0_974c89b6d4f93819_60abfdf2cdd04109_9342b42c778f6c02d06b3860f299cfbc,2,10,1678,34,off,1678,0,2,2,2,2,2,2,2,2,treat3
2024-01-28 22:22:46,2024-01-28 22:36:28,IP Address,71.79.242.113,100,821,True,2024-01-28 22:36:29,R_6SHVA5eTnM3SDbo,,,,,40.0337,-83.1319,anonymous,EN,Yes,Yes,Yes,I used a single credit card,Less than a month ago,,,,Statement balance,,,,,,Very confident,Today,,,,,,,,,,,,,,,,,Today,Today,,,,Today,Today,,,,,,,,,More than $102,More than today,True,Strongly disagree,Strongly disagree,Strongly agree,"Advanced degree (Master's degree, professional degree, or doctoral degree)",,72376aca589f7334_974c89b6d4f93819_60abfdf2cdd04109_c7d83644d28bd4226044c3b3f766d5b7,2,9,1678,34,off,1678,1,1,1,1,1,1,1,1,1,treat1
2024-01-28 22:36:41,2024-01-28 22:40:36,IP Address,71.38.137.29,100,235,True,2024-01-28 22:40:37,R_1QM8nAe9J1DOyel,,,,,36.2038,-115.2255,anonymous,EN,Yes,Yes,Yes,I used 3 or more credit cards,Less than a month ago,,,,Statement balance,,,,,,Extremely confident,In 12 months,,In 12 months,In 12 months,Today,,Today,,,,,,,,,,,,,,,,,,,,,,,,,,More than $102,Less than today,False,Somewhat disagree,Neither agree nor disagree,Agree,Bachelor's degree,"I don’t care to carry any balance ",9da43d99088a5baa_974c89b6d4f93819_2a68b7f49813bdc4_610fc2000601690a75002b28be34af30,2,8,1678,34,off,1678,1,1,1,1,1,1,1,1,1,treat1
2024-01-28 23:00:35,2024-01-28 23:07:37,IP Address,172.56.248.153,100,421,True,2024-01-28 23:07:38,R_3hW3lsGxLvuwXPk,,,,,39.7536,-86.1935,anonymous,EN,Yes,Yes,Yes,I used 2 credit cards,Less than a month ago,,,,,,,,Other amount ($),100,Confident,In 12 months,,In 12 months,Today,,,,Today,Today,,,,,,,,,,,,,,,,,,,,,,,,Less than $102,Exactly the same as today,Don’t know,Somewhat agree,Agree,Somewhat agree,High school graduate,I always pay more,36c827424195a71f_974c89b6d4f93819_6547dd624c3830b6_281c32b5635310107d71c20d4cc333e4,2,4,1678,34,off,99,1,1,1,1,1,1,1,1,1,treat3
2024-01-29 00:26:35,2024-01-29 00:33:39,IP Address,172.59.25.52,100,424,True,2024-01-29 00:33:40,R_66eCHJWF62moz3d,,,,,41.4722,-81.745,anonymous,EN,Yes,Yes,Yes,I used a single credit card,"More than a month ago, but less than 6 months",,,,,,Minimum payment,,,,Neither confident nor unconfident,Today,,,,,,,,,,,,,,,,,Today,Today,,,,Today,Today,,,,,,,,,More than $102,Less than today,Don’t know,Strongly disagree,Neither agree nor disagree,Somewhat agree,Some college but no degree,"I can only pay minimum.  It doesn't matter. ",a93c3ab05c2496bb_974c89b6d4f93819_2a68b7f49813bdc4_11e50d8722ba35e0964801c714d78158,2,5,1678,34,off,,,,,,,,,,,treat2
2024-01-29 00:29:03,2024-01-29 00:34:29,IP Address,47.213.185.71,100,326,True,2024-01-29 00:34:30,R_15iFLaWKFtT4lSF,,,,,37.797,-81.1979,anonymous,EN,Yes,Yes,Yes,I used 3 or more credit cards,Less than a month ago,,Other amount ($),300.00,,,,,,,Very confident,In 12 months,,In 12 months,Today,,,,Today,In 12 months,,,,,,,,,,,,,,,,,,,,,,,,More than $102,Less than today,False,Disagree,Somewhat disagree,Somewhat agree,Bachelor's degree,I considered what I thought I could afford to pay and how quickly I could pay this off.,aa10921f6dd098d7_974c89b6d4f93819_78cfb26affbfd196_6a6b9ee3bad95799174699121c37f663,2,9,1678,34,off,,,,,,,,,,,control
2024-01-29 05:14:52,2024-01-29 05:38:36,IP Address,69.40.89.142,100,1423,True,2024-01-29 05:38:37,R_6MSzNqAlt1zpsPQ,,,,,41.7387,-92.7332,anonymous,EN,Yes,Yes,Yes,I used 2 credit cards,"More than a month ago, but less than 6 months",,Minimum payment,,,,,,,,Unconfident,In 12 months,,Today,,,,,,,,In 12 months,Today,,Today,,,,,,,,,,,,,,,,,,,More than $102,Don’t know,Don’t know,Disagree,Neither agree nor disagree,Somewhat disagree,Some college but no degree,how much i can afford,5f699c141a273700_974c89b6d4f93819_60abfdf2cdd04109_84e458b3b2df2e39fd3a849f7a4bbdbb,2,3,1678,34,off,,,,,,,,,,,control
2024-01-29 06:25:47,2024-01-29 06:29:46,IP Address,97.149.118.235,100,239,True,2024-01-29 06:29:47,R_5wRlrOcg9Ne7fzk,,,,,38.1405,-85.6936,anonymous,EN,Yes,Yes,Yes,I used a single credit card,"More than a month ago, but less than 6 months",,,,Statement balance,,,,,,Extremely confident,In 12 months,,Today,,,,,,,,Today,,,,Today,,In 12 months,,,,,,,,,,,,,,,,More than $102,More than today,False,Somewhat disagree,Somewhat agree,Strongly agree,Some college but no degree,I took into account the final payoff if I don't know and I'm getting like that it was too much,255fd2c46b57b885_974c89b6d4f93819_2a68b7f49813bdc4_cce3d9b61fe96e7899f686dbb209d4f7,2,4,1678,34,off,503,1,5,10,6,2,2,2,2,2,treat1
2024-01-29 07:27:18,2024-01-29 07:33:43,IP Address,172.58.144.64,100,385,True,2024-01-29 07:33:44,R_5px3EjvdeEfR48V,,,,,36.0711,-86.7196,anonymous,EN,Yes,Yes,Yes,I used 2 credit cards,Less than a month ago,,,,,,Other amount ($),1678,,,Extremely confident,Don't know / Refuse to answer,In 12 months,In 12 months,In 12 months,Today,,Today,,,,,,,,,,,,,,,,,,,,,,,,,,More than $102,Don’t know,Don’t know,Strongly disagree,Strongly disagree,Strongly agree,Bachelor's degree,"Interest rate on debt vs interest rate on savings. Truly pay it of completely every time used ! ",64aa4a01c1da72ab_974c89b6d4f93819_2a68b7f49813bdc4_83a4ee65c6286b60c0d9f8f702e69927,2,8,1678,34,off,,,,,,,,,,,treat2
2024-01-29 07:58:47,2024-01-29 08:05:45,IP Address,72.185.246.144,100,417,True,2024-01-29 08:05:45,R_1Xp1k1goewWEZnr,,,,,27.9247,-82.5105,anonymous,EN,Yes,Yes,Yes,I used 3 or more credit cards,Less than a month ago,,,,,,,,Statement balance,,Extremely confident,Today,,,,,,,,,,,,,,,,,Today,Today,,,,Today,Today,,,,,,,,,More than $102,Less than today,False,Somewhat disagree,Disagree,Somewhat agree,Some college but no degree,my new policy is to pay in full each month,b363b4f981125466_974c89b6d4f93819_60abfdf2cdd04109_1942dc6b382708dc0db908f4481338ad,2,1,1678,34,off,1678,2,2,2,2,2,2,2,2,2,treat3
2024-01-29 08:00:37,2024-01-29 08:06:46,IP Address,47.32.125.100,100,368,True,2024-01-29 08:06:47,R_14qsvjZut4YXbon,,,,,33.9332,-83.3536,anonymous,EN,Yes,Yes,Yes,I used 2 credit cards,Less than a month ago,,Other amount ($),45,,,,,,,Neither confident nor unconfident,Today,,,,,,,,,,,,,,,,,In 12 months,,,,,,,,Today,,,,In 12 months,In 12 months,,More than $102,Less than today,False,Somewhat disagree,Neither agree nor disagree,Agree,Some college but no degree,Income and budget of spending per month,1d1668087f51fc13_974c89b6d4f93819_60abfdf2cdd04109_4e0bfaa9c9e1d0de9eae623fc0cd58cd,2,8,1678,34,off,,,,,,,,,,,control
2024-01-29 08:22:00,2024-01-29 08:22:52,IP Address,181.64.93.131,100,52,True,2024-01-29 08:22:53,R_6NepvYrJAwN1Dmi,,,,,-8.1191,-79.0355,anonymous,EN,Yes,Yes,Yes,I do not have and have not used a credit card,I do not have or do not use a credit card,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,996789d40df22f38_974c89b6d4f93819_c19038a89ab3624d_04e2b6dce5e122af6c38e7e96cc42571,2,1,1678,34,off,,,,,,,,,,,
2024-01-29 08:26:50,2024-01-29 08:28:40,IP Address,173.225.194.152,100,109,True,2024-01-29 08:28:41,R_6NQgyUSVXxHR0TF,,,,,43.645,-85.0017,anonymous,EN,Yes,Yes,Yes,I used a single credit card,Less than a month ago,,,,Statement balance,,,,,,Extremely confident,In 12 months,,Today,,,,,,,,Today,,,,In 12 months,Today,,,,,,,,,,,,,,,,,More than $102,Exactly the same as today,Don’t know,Somewhat agree,Somewhat agree,Strongly agree,Some college but no degree,,33dd84b6563a5c90_974c89b6d4f93819_60abfdf2cdd04109_825ee3dad39c0020b2d9deb0cdd6989f,2,1,1678,34,off,1678,1,1,1,1,1,1,1,1,1,treat1
2024-01-29 08:55:39,2024-01-29 09:01:57,IP Address,97.97.37.12,100,378,True,2024-01-29 09:01:58,R_3MVSoxdYUeH918n,,,,,28.7842,-82.5697,anonymous,EN,Yes,Yes,Yes,I used 3 or more credit cards,Less than a month ago,,,,,,Other amount ($),60,,,Very confident,In 12 months,,In 12 months,Today,,,,Today,Today,,,,,,,,,,,,,,,,,,,,,,,,More than $102,Less than today,Don’t know,Somewhat disagree,Somewhat agree,Neither agree nor disagree,Some college but no degree,pay more than minimum as much as you can without cutting yourself too short,f8c41fff3695bdf3_974c89b6d4f93819_60abfdf2cdd04109_91d288b1e0feded823e60bc40a534c91,2,2,1678,34,off,,,,,,,,,,,treat2
2024-01-29 09:13:42,2024-01-29 09:18:23,IP Address,186.112.107.230,100,281,True,2024-01-29 09:18:24,R_7H5oEJiCll8SSKu,,,,,4.4337,-75.2374,anonymous,EN,Yes,Yes,Yes,I used a single credit card,Less than a month ago,,,,Statement balance,,,,,,Extremely confident,Today,,,,,,,,,,,,,,,,,In 12 months,,,,,,,,In 12 months,Today,,Today,,,,More than $102,Less than today,Don’t know,Strongly disagree,Strongly disagree,Strongly agree,"Advanced degree (Master's degree, professional degree, or doctoral degree)","I don't like to have debts, so if I pay something with the credit card I try to pay it the next month ",25dabc758d40f9cf_974c89b6d4f93819_60abfdf2cdd04109_717e148422256a4cd42a55538c21a4c4,2,9,1678,34,off,1678,1,1,1,1,1,1,1,1,1,treat1
2024-01-29 09:42:16,2024-01-29 09:48:44,IP Address,172.59.65.171,100,388,True,2024-01-29 09:48:45,R_6YD4vkVrGeRAugk,,,,,30.2884,-81.6361,anonymous,EN,Yes,Yes,Yes,I used 2 credit cards,Less than a month ago,,,,,,Other amount ($),68,,,Very confident,In 12 months,,Today,,,,,,,,In 12 months,In 12 months,Today,,,,,,,,,,,,,,,,,,,,More than $102,Less than today,False,Strongly disagree,Strongly disagree,Strongly agree,Some college but no degree,Interest in dollar amount.,a62ffd18d685d4aa_974c89b6d4f93819_5920067a39ca6d05_e3b91a6260c6cdff6f75747d574a126a,1,4,1678,34,off,,,,,,,,,,,treat2
2024-01-29 10:32:12,2024-01-29 10:37:40,IP Address,73.246.168.138,100,327,True,2024-01-29 10:37:41,R_5sqk3Y33wouzBUl,,,,,41.7517,-88.2414,anonymous,EN,Yes,Yes,Yes,I used 3 or more credit cards,Less than a month ago,,,,,,,,Statement balance,,Extremely confident,In 12 months,,In 12 months,In 12 months,In 12 months,In 12 months,,,,,,,,,,,,,,,,,,,,,,,,,,,More than $102,Less than today,False,Strongly disagree,Strongly disagree,Strongly agree,Bachelor's degree,I always pay the statement balance as I don’t like to carry forward any debts.,fd505f47569b3d27_974c89b6d4f93819_60abfdf2cdd04109_666899ce23e743543483b2f898c75ca8,1,9,1678,34,off,1678,0,0,0,0,0,0,0,0,0,treat3
2024-01-29 11:11:06,2024-01-29 11:12:14,IP Address,174.169.177.92,100,67,True,2024-01-29 11:12:14,R_6aagwDgGa8hlEOE,,,,,43.1403,-71.5444,anonymous,EN,Yes,Yes,Yes,I do not have and have not used a credit card,More than a year ago,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6f9f248f31b0137c_974c89b6d4f93819_2a68b7f49813bdc4_d556d7c6e63764a31cc6d86cd34839f0,2,4,1678,34,off,,,,,,,,,,,
2024-01-29 12:27:15,2024-01-29 12:39:27,IP Address,73.95.82.181,100,731,True,2024-01-29 12:39:28,R_3CgtqDKNiHg10fe,,,,,39.9834,-105.143,anonymous,EN,Yes,Yes,Yes,I used 3 or more credit cards,Less than a month ago,,Statement balance,,,,,,,,Confident,Today,,,,,,,,,,,,,,,,,In 12 months,,,,,,,,Today,,,,In 12 months,Today,,Exactly $102,Less than today,Don’t know,Somewhat disagree,Agree,Somewhat agree,Bachelor's degree,I hate paying fees/interest so I always try to pay the balance if possible.,7c98d1d84f393969_974c89b6d4f93819_60abfdf2cdd04109_0b1b5039083ff39c17a72be335a7f7e9,2,9,1678,34,off,,,,,,,,,,,control
2024-01-29 12:46:04,2024-01-29 12:50:06,IP Address,173.59.43.46,100,242,True,2024-01-29 12:50:07,R_3OxhxkZjjg9fRYg,,,,,40.1676,-75.2074,anonymous,EN,Yes,Yes,Yes,I used a single credit card,Less than a month ago,,,,,,,,Statement balance,,Extremely confident,Today,,,,,,,,,,,,,,,,,Today,Today,,,,Today,Today,,,,,,,,,More than $102,Less than today,False,Strongly disagree,Strongly disagree,Strongly agree,"Advanced degree (Master's degree, professional degree, or doctoral degree)",i always pay my credit card balance in full every month,62762062b0676bd9_974c89b6d4f93819_60abfdf2cdd04109_d4ad5ec385194b70a40f373fea4010a5,2,6,1678,34,off,1678,0,0,0,0,0,0,0,0,0,treat3
2024-01-29 13:21:59,2024-01-29 13:33:34,IP Address,173.19.140.185,100,694,True,2024-01-29 13:33:34,R_3GxMHraTZGqka4I,,,,,38.7332,-75.1833,anonymous,EN,Yes,Yes,Yes,I used 2 credit cards,Less than a month ago,,,,,,,,Other amount ($),300,Extremely confident,Today,,,,,,,,,,,,,,,,,In 12 months,,,,,,,,Today,,,,In 12 months,In 12 months,,More than $102,More than today,Don’t know,Disagree,Somewhat disagree,Somewhat agree,Some college but no degree,,093360ada7d8b28f_974c89b6d4f93819_60abfdf2cdd04109_b3ef4a44bf25aa73df1629ec0aaedac7,2,7,1678,34,off,299,2,1,1,1,1,1,1,1,1,treat3
2024-01-29 13:37:00,2024-01-29 13:40:12,IP Address,198.205.109.61,100,191,True,2024-01-29 13:40:13,R_1F51W80RNmxyE7D,,,,,29.1015,-82.3413,anonymous,EN,Yes,Yes,Yes,I used 3 or more credit cards,Less than a month ago,,,,,,Other amount ($),300.00,,,Extremely confident,Today,,,,,,,,,,,,,,,,,Today,In 12 months,In 12 months,,In 12 months,,,,,,,,,,,More than $102,Exactly the same as today,False,Strongly disagree,Strongly disagree,Strongly agree,High school graduate,what i could afford,af3f45b049d7657a_974c89b6d4f93819_2a68b7f49813bdc4_501a5fcdf044f380f692c3b5c7cb257c,2,6,1678,34,off,,,,,,,,,,,treat2
